Sno,book name,review title,reviewer,reviewer rating,review description,is_verified,date,timestamp,ASIN
62,All the Light We Cannot See: A Novel,Stunning,James Parnassus,5,"""Daddy, are you crying? Why are you crying?"" That was my daughter when she came downstairs the morning I finished this book to find me sitting on the couch clutching it on my lap. I can't remember the last time I read something that affected me in this powerful a way.The spiral construction of the plot reminded me of a symphony, with stories that initially seem disparate but then you start to recognize patterns and see how the parts fit together and long before the end you are marveling at the brilliance of how the author can have conceived of it all. And just as impactful was the exquisite, poetic language and how Doerr describes the most ordinary details of life in a way that makes you realize how beautiful those things you normally don't even notice are.I think what made me cry when I finished it was something that happened near the end which I won't go into so as not to spoil it for anyone, the way characters in the story retain their decency and humanity in the midst of the horrors of war, and most of all the fact that it was over and I wouldn't be able to keep reading it any more.",TRUE,03-11-2023,"Reviewed in the United States November 3, 2023",1501173219
63,All the Light We Cannot See: A Novel,See the Light through Superb Writing with Profound Lessons,Booksalottle,5,"Being the recipient of the 2015 Pulitzer Prize for Fiction, my expectations for 'All the Light we Cannot See' were extremely high. With all things considered, I feel confident in saying that the critical acclaim was warranted and deserved in this case. Despite two minor annoyances, which I cover at the end, 'All the Light we Cannot See' is a phenomenally written, percipient, and remarkable example of sound literature.Author Anthony Doerr tells the story of how 18 years old Werner, a geeky, crafty, and thoughtful engineering prodigy in Germany, meets 16 years old Marie-Laure, a sweet, astute, and affable blind French girl during the siege of Saint-Malo in 1944. WWII, with all its stentorian and fervid trappings of war is the backdrop to Werner and Marie-Laure's fateful encounter. Written in short but vividly described, intricately woven chapters, the backstory of how they are brought together is told over the course of ten years starting in 1944 and flashing back as far as 1934. Through alternating timelines from both their perspectives, they meet and thereafter, the aftermath and implications of the encounter is written about up until the year 2014.Several pages into the novel, I knew I had a special literary piece in my hands. Werner and Marie-Laure are easy to fall in love with as Doerr writes them in a way that is honest and open. They are both multi-faceted in their strengths and their vulnerabilities, without either one playing a victim. Or at least, I never saw either one as a victim. I also appreciated that foibles, frailty, and other unsavory personality traits are depicted for both, allowing them to be alive with authenticity. I never want to read about characters who are too perfect and give the sun, the moon, and the stars all of the time. In the case of this novel, the two main protagonists are realistic for their time and for the circumstances they find themselves in. Joining Werner and Marie-Laure is a dynamic, and at times unfortunate mix of supporting characters who collectively illuminate the radiance and light of when humanity is good and kind. Juxtaposed, others in the mix depict the ugly darkness of when humanity resorts to selfishness and evil. Though they are fictional, we should all be so lucky as to encounter characters like Frederick, Madame Manec, Frau Elena, and Dr. Geffard, and hope the world breeds less of Dr. Hauptmann, Bastian, and Reinhold von Rumpel.'All the Light we Cannot See' has many lessons to impart on the reader, with one of the most profound being the titular Light that we must all see. The novel soundly shows us how those who are blind in the literal sense, can see more than those who have the ability to gaze as far as their eyes will carry. Additionally, the novel allows the reader to see for themselves how people whose visions are symbolically foggy, can still find goodness of heart and lightness of mind in unlikely places, and in the unlikeliest of people. Thought-provokingly, Doerr weaves for the reader how darkness creeps and consumes those who choose to be figuratively blind and who later become disillusioned by their own rancor, malevolence, and enmity. In the heart of strong-willed characters, we see how love, patience, understanding and empathy become the key that open and illuminate the path into light.I very much enjoyed this read, and surprisingly, the short chapters were not an annoyance as can sometimes be when the author is not skilled enough to execute them. Doerr is skilled and in the case of 'All the Light we Cannot See,' he, in what was in many instances only a page and a half, or even only half a page, has written cohesive chapters that are richly dense, brimming with cerebral atmosphere that envelopes the reader at the turn of every page. In this regard, I could see Marie-Laure's loneliness, and Werner's moral conflict. I felt the fear and uncertainty in Jutta, Daniel LeBlanc, and Etienne's reticence. I could taste the saltiness in the breeze that wafted over Saint-Malo, while also I could smell the acrid, grey, and gritty skies of Zollverein. Each time a character was famished due to scant war rations, I tasted the sweetness of the cool water they drank and I could taste the crust and crumb of the loaf of bread they tore apart. These are not things easy to achieve in books. Doerr however has done so fantastically.It goes without saying that there is plenty beauty and radiance to be found in 'All the Light we Cannot See.' Some of it emanates directly from the characters, while other times, it comes from the reader's own willingness to be open-minded. Taking that into mind, there were only two minor concerns I had with the novel. First being that when the author went into descriptive details of radio repair and engineering principles, my eyes would on occasion glaze over a bit since neither subject matter are strengths of mine. Nevertheless, as a curious reader, I know that it was necessary for me and other readers to know Werner's technical acumen when the author painstakingly described the workings of transmitters, transceivers, and the intricacies of repairing electronics.The second minor concern I had with the novel was the very last chapter, which covered the year 2014. So that I don't inadvertently give spoilers, I will simply say that I would have liked this chapter better if it was written differently. I loved the significance of it and the observations made, but I would have liked it better minus the game playing grandson. Also, I would have preferred the scene take place during a final visit to Saint-Malo rather than where the scene is depicted. Even better would have been if this very last chapter had been cut altogether. Ending the novel on the previous chapter labeled ""Frederick,"" would have had a better impact in my view.Despite the minor misstep in the last chapter, 'All the Light we Cannot See' is superb all around and I absolutely recommend it. I also want to point out that unlike some readers, the back and forth narrative depicting differing timelines and differing character perspectives did NOT bother me one bit. This is a technique that I appreciate and think it is one of the reasons why this novel is so special. Readers who complain about this non-linear technique must challenge their ability (or lack of it) to retain multiple levels of story details as the plot progresses. For serious readers who like their books to have weighty, loaded implications, and for readers who appreciate intelligent writing that give literary gifts every turn of the page, 'All the Light we Cannot See' is for you. Read carefully and ""open your eyes and see what you can with them before they close forever."" 5 Stars!",TRUE,17-08-2018,"Reviewed in the United States August 17, 2018",1501173219
64,All the Light We Cannot See: A Novel,Brilliant Historical Fiction,Debbie,5,"All The Light We Cannot See by Anthony Doerr has been discussed so many times on social media, I'm not sure I can add or say anything more that hasn't already been said. I thought the book was different and exceptional, and I can fully understand how it won a Pulitzer Prize. From the story itself, to the characters contained within, I thought it was brilliant. I know several readers did not like the constant change in time-line, but for me, it left me in suspense and turning the pages. For those who haven't read it, it's the story of a 16 year old blind girl named Marie-Laure and Werner, a young German boy and their perspectives and experiences in France during WWII. I have read a lot of wonderful fiction centering around WWII, but this book is unique in its storytelling and writing. I have to say for several days I found myself unable to begin another book. I just didn't want to let go of the characters. I can't say I was completely happy with the ending, but such is life. All I did was bend my spouse's ear for days about the book. I think he was happy when I finally moved on. To care about a book that much says a lot about the writing.",TRUE,14-10-2023,"Reviewed in the United States October 14, 2023",1501173219
65,All the Light We Cannot See: A Novel,An intimate retelling of a story you think you know!,MomLovesYA,5,"Right away we meet “The Girl”- 16 year old Marie-Laure LeBlanc who grew up in Paris and lost her sight at the age of 6. She is the only daughter of a widowed father, Daniel LeBlanc who works at the Museum of Natural History as the locksmith prior to the German occupation of Paris. And we meet “The Boy”- 18 year old German Private Werner Pfennig who grew up in Zollverein, a coal mining town 300 miles northeast of Paris. We are alongside adolescent Werner and his younger sister, Jutta, when they find a crude radio which he begins to dissemble and assemble because “nothing he’s encountered before has made so much sense”. The Reich learns of his aptitude with electronics and invites him, at 14, to attend Jungmanner, a military training camp for the best and brightest where he is instructed to “. . . eat country and breathe nation.” He is described as “this snowy haired dreamer plucked out of the soot”.The author uses alternating chapters to reveal the back story of each character and to bring each character eventually to the walled city of Saint-Malo. In one story, the Germans occupy Paris so Marie-Laure journeys with her father as a last resort, to stay with her great uncle Etienne in a house, Number 4 rue Vauborel, which is also richly detailed. In our parallel story, the boy, Werner is currently stationed at the Hotel of Bees, Saint-Malo, as an electronics expert monitoring the airwaves listening for planes.Present day in this novel is two months after D-Day with half of western France free from German occupation. Saint-Malo however is the last citadel for the Germans and residents fear there may be a thousand or more Germans ready to die for their cause. Four years of occupation and now, a real sense of urgency. The author describes leaflets dropped by planes to warn residents to find shelter or leave before an impending airstrike. Marie-Laure's father is being held somewhere though and she decides to wait for his return. The bombers plan to cross the channel at midnight. Those chapters describing the present, ratchet the growing concern of the citizens of Saint-Malo as the reader meets many of the neighbors and townspeople who become real citizens of action. We learn of past broadcasts from the radio tower with its ingenious cabling as we listen in on present day broadcasts- the reading of Jules Verne's “20,000 Leagues Under the Sea”.Werner waits in the basement of Hotel Bees monitoring the radio. Marie-Laure waits for her father’s return in her third floor bedroom with two tin buckets filled to the brim with water and the bathtub on the floor below filled as well (in recent months there have been instances of water shortages).There is also a rare, 133 carat blue, priceless diamond, “The Sea of Flames” and a perfectly scaled model of each structure and street on Saint-Malo.The NY Times review had this to say about Werner. “As the words of his teachers fight the power of his memories, an inner voice tells him, 'Open your eyes and see what you can see with them before they close forever.” This resonates so strongly with the reader because in our parallel story, Marie-Laure navigates by touch and then by memory.Throughout the story powerful images resonate- night-time readings over the radio, John James Audubon sketches, canned peaches, barnacles, a boiling frog. How does it happen that Werner “when he opens his hand, there is a little iron key in his palm.”?So, who should read this book?This book is perfect for readers who love Geography. The place itself is fascinating; the reader can see in pictures of the walled city of Saint-Malo a natural isolation brought on by the tides. This was “the brightest jewel of the emerald coast of Brittany, France” prior to the German occupation and it's easy to see why they continue to hold on to it.This book is perfect for readers who love Historical fiction. The pivotal event of the story is well documented. The book provides an insider perspective to the events of the day, eyes on the ground so to speak through the observations and movements of Werner combined with those of the Whelk and the Blade. The book has been criticized for glossing over the hardships of war. I’m not sure I agree; the wartime hardships here are intimate, personal.This book is perfect for readers who love familiar literature drawing parallels or individual observations about “Twenty Thousand Leagues Under the Sea” and the fate of Captain Nemo.This book is also for readers who like to read aloud; some of the chapters are short like diary entries and the novel is presented in an extremely readable format.What does the title mean?The first thing that comes to my mind when I think “All the Light We Cannot See” is Marie-Laure’s inherent hope and optimism. She waits for her father, she ventures out, she takes action, she lives her life in spite of her handicap. She encourages this feeling in those close to her. For me, this light expands beyond Marie-Laure to include the good in her uncle, neighbors, friends, Werner, Jutta. We read of small and large acts of courage, of defiance, of hope.The light in the title is also a topic Werner hears discussed on a late 1930s radio broadcast about the brain’s power to create light in darkness (coal mines, blackouts, blindness). The phrase “open your eyes and see” pops up in several different places in the novel. Conversely the author writes, “to shut your eyes is to guess nothing of blindness”.And if “light” is truth, there are many examples where we are confronted by lies- the letter from Marie-Laure’s father, the letter from Werner to Jutta, and where characters decide to hide the real truth or not to interpret it correctly.Notable Quotes:“Open your eyes and see what you can with them before they close forever” (pages 48-49).“There are, he assures her, no such thing as curses. There is luck, maybe, bad or good. A slight inclination of each day towards success or failure. But no curses.”“Is it right to do something only because everyone else is doing it?”, Jutta.“There must be order. . . The entropy of a closed system never decreases. Every process must by law decay.” (page 240).“Don’t you want to be alive before you die?”, Madame Manac (page 270).“Offering a loom on which to spin his dreams.” (page 389).“I wake up and live my life”, Marie-Laure (page 468).",TRUE,23-03-2015,"Reviewed in the United States March 23, 2015",1501173219
66,All the Light We Cannot See: A Novel,Carried Away to Another World,Sharelle Moranville,5,"(Warning: contains spoilers)Anthony Doerr’s 2014 novel All the Light We Cannot See is a story of survival, courage, sacrifice, suffering, family, friendship, love, hope, and survival. It’s set in France and Germany during WW II.How many thousands of novels does that thumbnail description fit? (Jaded publishers and others in the business are starting to think of such novels as just another WW II book, which might account for some of the tepid reviews the novel got before it circulated through the wider reading community.)All the Light We Cannot See is one of the richest, most readable, discussable, and likeable WW II novels ever. Yes. Likeable. A narrative of war and suffering and death becomes a hopeful hymn about family, kindness, potential, magic, love, and mystery.Doerr brilliantly shows us the specifics in the general: the character so unique and real that the reader can become the character. And thus we can truly cloak ourselves in the potential for individual goodness in the storm of a world gone mad. We learn and are comforted by how we might behave in a similar situation.In the final analysis, the story belongs to Marie-Laure, the little blind girl with the father who keeps thousands of keys for the National Museum of Natural History and is a gifted woodcarver. In both Paris and Saint-Malo he carves tiny, clever models of their neighborhoods, which Marie-Laure must memorize with her fingertips. Then by counting grates, benches, streets, and tapping her other senses for cues, she must show him she can navigate their neighborhood. He also teaches her to use her cleverness to unlock tiny objects to find the treasures inside. To this reviewer, those incredible miniatures, made in such a rush by a father for his vulnerable six-year old girl as the Germans draw near, are the most unforgettable takeaways of the novel. And as her world is going up in conflagration, Marie-Laure’s fingertips race across the braille dots to open another world, the world of Twenty Thousand Leagues Beneath the Sea, which she broadcasts as the bombs fall. Marie-Laure, with her blindness, has a huge capacity for the world and human experience.Then there is Werner, a German boy, whose snowy white hair is almost as much a character marker as Marie-Laure’s blindness. He is an undersized orphan trying to look after his sister and others in the industrial area of Zollverein, Germany. Werner has a preternatural gift for mathematics and radios and, as a result, is spared going into the mines, but is scooped up into the German army where he becomes a radio operator.Marie-Laure and Werner cross paths when the Allies begin bombing the holdout of Saint-Malo in early August, 1944. During the most intense part of the circular, reiterative narrative, Werner is trapped in the basement of the Hotel of Bees because of a bomb hit. Marie-Laure is trapped not far away in the attic of her uncle’s house with the cursed jewel, The Sea of Flames, in her possession. A mad, dying Nazi stalks the downstairs desperate to get at the jewel, which he believes will save his life.Thankfully, Doerr lets a long, comforting resolution play out as we see what happens to the survivors of the bombing of Saint-Malo. We see the survivors intermittently as they go about life-after-the-war until 2014 (the novels pub date). So vicariously was I participating in this novel, if I should go to Paris this year (fat chance), I would keep an eye out for an elderly blind lady who seems to know where she is going. And I do believe some evil potential, buffeted and stained to look like ordinary sea rock, is always being swished around on the ocean floor waiting to be found and polished.Doerr expands the literal plot line (this-happens-then-this-happens-then-this-happens) with a richness of inversions, paradoxes, oxymorons, juxtapositions, repetitions, symbols, and motifs that invite the reader to go beyond the storyline. For example:• Clearly, a mollusk is not just a mollusk. And what’s with all those birds?• Before two of the most heart-breaking events of the narrative (the rape and Werner’s death), why are there quasi-Eucharistic events?• Why is the fabulous diamond, The Sea of Flames, given such an oxymoronic name?• How can we not see light?• Why is Twenty Thousand Leagues Beneath the Sea the message of comfort to all who hear Marie-Laure’s last broadcast? (On the surface, it would seem to be an inversion of the usual message of hope.)• Why can the story be read pretty effectively backwards?Doerr’s story has become an earwig. Certain images, characters, events, and themes will always remain in my head. More than any novel I’ve read in years, I felt that I was buried with Werner below the Hotel of Bees. I was in the cold orphanage attic with him when, as a boy, he listened to a faraway voice talking about the nature of light on the radio. I was as hungry as Marie-Laure contemplating opening the last unlabeled can of food in the attic.As an adult who has read a gazillion novels, I’ve largely lost my childhood ability to be carried away into another world by a story. So thank you, Anthony Doerr, for letting me do that again.",TRUE,23-02-2017,"Reviewed in the United States February 23, 2017",1501173219
67,All the Light We Cannot See: A Novel,One of my favorite reads this year!,Lee,5,"I find this review a bit difficult to write because honestly, I don’t know where to start! All the Light We Cannot See is like no other book that I’ve read before. On its surface, this book is about a young German boy with a talent for fixing radios and a blind French girl who possesses a curiosity and courage way beyond her years – both thrown helplessly into a world torn apart by war and devastation and the impact this has on their lives. But this book is so much more than that! It is about survival, love, courage, family, friendship, etc but on a deeper level, it is also a ""study"" on human nature and what it means to ""do what is expected"" versus ""do what is right.""The author Anthony Doerr has a masterful way with words – the richness in detail with which he describes every character / event / scene in the book paints a vivid picture of what life was like in the midst of war, yet he does so in a manner that does not take away from the story itself. He does not bog the story down with long, tedious paragraphs or pages and pages of detailed description that make readers like me want to just skip ahead to the actual story and not bother with the details. Instead, he uses brevity as a powerful tool – in just a few words, short phrases, sometimes not even complete sentences, he is able to bring to life not only his characters and the situations they encounter, but also draw the reader into their world to experience it for ourselves. As I was reading, I actually felt like I was being transported back to that time period (mid 1930s to 1940s), walking alongside the characters, seeing what they were seeing, feeling what they were feeling. The atrocities of war described in the book were very harsh and very real, despite this being a work of fiction. I actually winced during some of the parts where an atrocity was being described and had to set the book aside for a few minutes to calm myself. I’ve read other books in the past about his time period, about World War II and the atrocities of war, but none of those books had the impact this one did. Thinking about it now, I realize why: those books either use WWII merely as a backdrop without going into much detail or if they do, the events are portrayed in a way that makes it feel like a story or a recounting of history – as a reader, you are told what happened during that time period but don’t really feel a connection to it. This book, in its uniqueness, actually makes you LIVE that history rather than just read about it.The other unique aspect to this book was the storyline involving the cursed stone, which brought an unexpected element of suspense that still blended in perfectly with the rest of the story. In the hands of a less capable author, incorporating this part of the story might ruin the book entirely, but with Doerr, this is definitely not the case – he is consistent with the details as well as the storytelling and incorporates this arc seamlessly throughout the book. I found myself at the edge of my seat at certain points wanting to find out what happens next -- whether the stone would be found, whether certain characters would get caught, etc. I enjoyed this part of the book immensely!My only “complaint” about this book would be in its structure, as the story is told in different timeframes and switches back and forth after every couple chapters. This interrupted the flow a bit and did slow me down at times when reading, since I had to go back and re-read certain parts in order to remember where the previous timeframe left off. It also caused a little bit of confusion for me initially with some of the characters who were already part of the story when the book opens but then are introduced for the first time when things switch back to the earlier timeframe, then it picks up with what happens to that character from the later timeframe when it switches again. Not a show-stopper by any means of course, but I think the book would’ve been easier to get through if it didn’t switch back and forth. I'm pretty sure there was significance to structuring the book this way but unfortunately it was lost on me.Despite this long review that I just wrote, I actually don’t feel like I did this book any justice. In fact, no review can do this book much justice because it is a book that can’t just be “described” -- you basically have to read and experience it for yourself. For me personally, I loved this book and I know this is a story that will stay with me for a long time to come. I can totally see why this book won a Pulitzer Prize – absolutely well-deserved!(Read in January 2017)",TRUE,18-08-2017,"Reviewed in the United States August 18, 2017",1501173219
68,All the Light We Cannot See: A Novel,Excellent,Mamamac,5,Hoping the show is as good as the book! One of the best books I've read in years! The sympathetic views of the Germans may not be so popular but the book shows the humanity of both groups of individuals.,TRUE,31-10-2023,"Reviewed in the United States October 31, 2023",1501173219
69,All the Light We Cannot See: A Novel,Brilliant,Soleil,5,"I did not read this book, I inhaled it. If I could give it 6 stars, I would. There is a reason it won the Pulitzer. Actually, there are many.",TRUE,31-10-2023,"Reviewed in the United States October 31, 2023",1501173219
70,The Ballad of Songbirds and Snakes (A Hunger Games Novel) (The Hunger Games),This is not a hero story,Anne Pruitt,5,"4.5 starsAmazon delivered my copy early, so I'm going to do a spoiler free review and then a spoilery one. Pardon if this winds up sounding like an English paper. I have thought so much on the morals and questions in this book that I feel like I should have read this in school.Note: I'm writing this review with the express belief that you, reader, have at least read the book description. Otherwise why are you reading this review?I want to start this off by saying two things. One, this is not a hero story. Snow is never once, in my opinion, shown to be a hero in this in what we modern folks would call a hero. He's no Luke Skywalker or redeemed villain. This isn't some sob backstory to explain ""why the bad guy is bad."" This is yet another set of layers to the onion that is Snow.Second, this book is dark. It's been a minute since I read the original trilogy, but I swear it wasn't quite as graphic as this book was. Cannibalism is mentioned, and it's shown/talked about that someone sawed the leg off a dead woman and ran off with it. One character is killed then hung on a hook and paraded. Another is also gruesomely displayed after their death. Several characters are dragged through processions to ""prove a point,"" another character is hung from two large poles and left to basically die in the sun. Multiple accounts of vomiting/poison throughout, and a general unpleasantness at the lack of regard for human life.Non-spoilery review:This book makes you think. A lot. It makes you question things, and wonder if maybe Snow is right (he's not), but it's written in such a way that he's not a villain. Donald Sutherland in an interview made a great point in saying that Snow isn't a villain, he's just a ruthless man doing what he thinks is right to keep his home and country in one piece.""He does it so well. And he doesn't think he's a bad person. He thinks it's the only way society can survive. And whether you think he's right or wrong, he doesn't think he's bad. He likes himself.""This should be the mantra for this book. Snow is a conflicting, flawed human. In our society, he's evil, a sociopath or a psychopath. He's a murderer and a killer. He's a bad guy. In his world, he's one of the masses. He simply lives as he's been raised to, with a mentality that has been ingrained in him since the war between the Districts and the Capitol. He's simply more ruthless then most and has the guts to make what he considers the ""hard decisions.""Regardless of the other characters in this, they're all props to his story--which fits well with the Snow we know from The Hunger Games. Everyone is second stage to Snow and his life. This is his evolution from being a child to a man, to becoming the Snow we know and love/hate.I definitely don't think this book is for everyone. I'm sitting here with my mom breathing down my neck because she can't wait to read it, and I don't think she'll like it at all, and she's a diehard THG trilogy fan. Why? Because not everyone likes to read depressing books. There's no redemption in this. There's no saving someone from themselves. This is the fall, stumble, plummet into being a not great person and embracing it fully.So take that as you will. Full spoilers below about everything.P.s. This is a standalone.SPOILERS BELOWOkay, so, I was worried about this book when I read the first chapter sample and it got announced that Snow would be training the District 12 girl. I thought, oh crap, it's gonna be a cliche YA. It's gonna have a stupid romance that undercuts the whole plot and makes him a sap. And yeah, it did that, and up until the last 50 pages I was teetering on a 3-3.5 stars. And then oh boy, the end.Lucy Grey was a sweet girl, but she felt off since the beginning. I still can't fully put my finger on it, but her and Snow's relationship felt so <i>wrong</i> the entirety of the book. The red flags went up repeatedly every time he made comments about how she was his, and even so far as to say she was his property, and that's all kinds of wrong. And even though their romance was cute and fluffy, it felt bad, tainted. You knew something was going to happen. It always does in these villain backstories. Usually the whole reason the villain is bad is because the love interest gets brutally killed and then they're like whelp, guess I'll just be evil.Not in this book.Snow constantly struggles with morality and right and wrong throughout this. Should he turn in his friend to the Capitol because they're colluding with rebels and could tear down the (flawed) infrastructure? Or should he turn a blind eye and let his friend do his own thing? Is the Hunger Games wrong or good? Is it wrong to view the District people as second class humans? And so on. This book broaches the topic of racism in very broad terms with the whole District/Capitol thing. You've always known there was a divide between them, but in this, you really see how much the Capitol looks down on the Districts, and you can easily see how that morphs into such a hatred and distaste by the time Katniss first enters the Hunger Games.But I digress. Snow struggles with morality, but he's flawed and very, very imperfect. He rationalizes every death he takes as self-defense or some other reason when really he's just murdered someone because it's inconvenient for him. He kills (or at least removes her from the picture; it's ambiguous) Lucy Grey in the end because she's a loose end and too free. He does it. Not someone else, not some freak accident. He chooses to do it and, by the time it happens, you already know what direction he's headed in so it's not quite another nail in the coffin. It fully feels like him tying up loose ends so he can go do whatever he wants.All the nods to THG characters and names was cool. You also had a lot of The Great Gatsby vibes in the Old Money versus New Money mentality that a lot of the Capitol had with District people who gained a fortune and bought their way into the Capitol life. They're looked down upon by the old families and viewed as trash.You saw a lot of the evolution in the Hunger Games, and you can see how it begins to change and grow into what Katniss and Peeta suffered through. You see how it begins to change from a simple punishment to a sport and a holiday, with the growing encouragement that it should be a normal and good thing.You also see a side of the Capitol you most definitely did not see in the trilogy--suffering. A lot of the book shows Snow struggling with having been a small child living through the Dark Days and the war. He was 8 when the Capitol won, and even then it was hard. You learn about the hell the Capitol lived through as they were besieged by the Districts' army and forced to ration, starvation, and cannibalism. It's a hard picture, and it's so blatantly told. Collins didn't hold back any punches in this. I never felt like what was done was for shock and awe for the reader, but it was definitely that for the story, and it made sense. Regardless of the Capitol not being at war with the Districts anymore, the tensions were still so high that it makes sense for the Capitol to overreact in their retaliation of events. So when one mentor gets killed by her tribute, they shoot the tribute and parade her body around on a hook at the mentor's funeral. It's disgusting, debasing, and shows how much the Capitol views the Districts as nothing more than rodents or livestock.Anyway, I'll stop talking. Go read it yourself. It's a hard read, a heavy read, but it was very, very enjoyable.",TRUE,24-05-2020,"Reviewed in the United States May 24, 2020",1339016575
71,The Ballad of Songbirds and Snakes (A Hunger Games Novel) (The Hunger Games),"Ted Bundy, Coriolanus and The Joker",MJ,5,"The Ballad of Songbirds and SnakesAs most readers already know, this prequel explores Coriolanus's life when he was a teenager. The opening chapters reveal that he was also chosen to be a mentor for Lucy Gray who was from the despised district 12.But what she lacks in fighting skills she makes up for being a charismatic performer. Lucy Gray learned how to work a situation to her advantage.In the beginning the tributes did not enjoy Capitol luxuries but were kept in cages and barely fed. It’s a stark contrast to the future hunger games when tributes were met with an extravagant welcome and dined on rich foods.The problem was that watching too much brutality turned the Capitol away from the Games. Snow's addition to the Hunger Games of costumes, interviews, and the underdog tributes made the propaganda go down easy. This should be a cautionary tale.A lot of readers are not getting the point the author is trying to make. In the opening of this book there's a quote by Hobbes:“Hereby it is manifest, that during the time men live without a common Power to keep them all in awe, they are in that condition which is called Warre; and such a warre, as is of every man, against every man.” — Thomas Hobbes, Leviathan, 1651Coriolanus's first ""lesson"" to be molded into the future oppressor was during the Hunger Games; when he was forced to go in the arena to get out Sejanus, one of the mentors, who was not supposed to be in there. While at the hospital getting stitches, the head gamekeeper, Dr. Gaul, asked if Coriolanus understood what he was supposed to learn.“Without the threat of death, it wouldn’t have been much of a lesson,” said Dr. Gaul. “What happened in the arena? That’s humanity undressed. The tributes. And you, too. How quickly civilization disappears. All your fine manners, education, family background, everything you pride yourself on, stripped away in the blink of an eye, revealing everything you actually are. A boy with a club who beats another boy to death. That’s mankind in its natural state.”“I think I wouldn’t have beaten anyone to death if you hadn’t stuck me in that arena!” he retorted.“You can blame it on the circumstances, the environment, but you made the choices you made, no one else. It’s a lot to take in all at once, but it’s essential that you make an effort to answer that question. Who are human beings? Because who we are determines the type of governing we need. Later on, I hope you can reflect and be honest with yourself about what you learned tonight.”A very similar thought process was also stated by the Joker in The Dark Night:“To them, you’re just a freak, like me! They need you right now, but when they don’t, they’ll cast you out, like a leper! You see, their morals, their code, it’s a bad joke. Dropped at the first sign of trouble. They’re only as good as the world allows them to be. I’ll show you. When the chips are down, these… these civilized people, they’ll eat each other. See, I’m not a monster. I’m just ahead of the curve.”Both the Joker and Dr. Gaul has distorted thinking. It's one thing to make a choice freely and it's quite another thing to be forced into one.Human nature is such that coercive enforcement of rules is indispensable to protect the rights of all but there is a fine line between government rule and government oppression.Later, as Coriolanus's feelings toward Lucy Gray grew, he helped her to survive the games only to get caught and was sent to train with the peacekeepers in her district. Sejanus joined him there soon after.Sejanus was never one who was comfortable with the Capital and its way of life. He got a plan to help the districts by providing the rebels with guns for their flight up north, out of Panem.Coriolanus found out about Sejanus’ plot. Mayfair threatens to tell her father [the Mayor] everything, which would implicate Coriolanus and Lucy Gray despite them being only bystanders; he shot her.Sejanus is charged with treason and hanged. And Lucy Gray Baird is the main suspect in Billy Taupe [her ex rebel boyfriend] and Mayfair’s deaths, as he left her for the mayor’s daughter.In desperation, Lucy Gray decides to join the rebels up north and Coriolanus decides to go with her, thinking there's nothing left of his life once the murder weapons were found.But as they prepare to flee district 12, Snow gets paranoid that Lucy Gray is betraying him. When they stop at a house near district 12’s lake, he discovers the rebels’ store of the weapons. When Lucy Gray takes a long time to cut up some katniss plants, he convinces himself that she has abandoned him and went to turn him in.""What if they interrogated or even tortured her? The story would come out. She hadn't killed anyone. He had. His word against hers"".But even though Snow searches for her, Lucy Gray was nowhere to be found.The three killings that Snow did throughout the book contributed to his downward spiral and PTSD. Coriolanus clubbed to death a tribute, Bobbin, in the Hunger Games arena. He also shoots the mayor's daughter and also turns in his best friend, Sejanus, for treason, resulting in his execution.Lucy Gray was the last straw for his sanity. Back at the Capital the reader sees Snow's change to ""the dark side"".""Sometimes he would remember a moment of sweetness and almost wish things had ended differently. But it would never have worked out between them, even if he’d stayed. They were simply too different. And he didn’t like love, the way it had made him feel stupid and vulnerable. If he ever married, he’d choose someone incapable of swaying his heart. Someone he hated, even, so they could never manipulate him the way Lucy Gray had. Never make him feel jealous. Or weak. Livia Cardew would be perfect. He imagined the two of them, the president and his first lady, presiding over the Hunger Games a few years from now. He’d continue the Games, of course, when he ruled Panem. People would call him a tyrant, ironfisted and cruel. But at least he would ensure survival for survival’s sake, giving them a chance to evolve. What else could humanity hope for? Really, it should thank him.""This happened to Ted Bundy as I believe one of the main reasons he became a serial killer was because his first love dumped him. If you were to get all his victims lined up together you would think they were all sisters and you will notice that they all look like his first girlfriend.Rejection is a powerful force in a person's life if they are not stable. Dr. Gaul planted the seeds for that rejection to take root and grow.",TRUE,25-07-2020,"Reviewed in the United States July 25, 2020",1339016575
